episode,global_step,sub_run_index,returns,episode_length
880,388632,eval_idx04,500.0,500
880,388632,eval_idx05,500.0,500
880,388632,eval_idx06,500.0,500
880,388632,eval_idx07,500.0,500
880,388632,eval_idx08,500.0,500
880,388632,eval_idx09,500.0,500
900,398632,eval_idx00,500.0,500
900,398632,eval_idx01,500.0,500
900,398632,eval_idx02,500.0,500
900,398632,eval_idx03,500.0,500
900,398632,eval_idx04,500.0,500
900,398632,eval_idx05,500.0,500
900,398632,eval_idx06,500.0,500
900,398632,eval_idx07,500.0,500
900,398632,eval_idx08,500.0,500
900,398632,eval_idx09,500.0,500
920,408632,eval_idx00,500.0,500
920,408632,eval_idx01,500.0,500
920,408632,eval_idx02,500.0,500
920,408632,eval_idx03,500.0,500
920,408632,eval_idx04,500.0,500
920,408632,eval_idx05,500.0,500
920,408632,eval_idx06,500.0,500
920,408632,eval_idx07,500.0,500
920,408632,eval_idx08,500.0,500
920,408632,eval_idx09,500.0,500
940,418632,eval_idx00,500.0,500
940,418632,eval_idx01,500.0,500
940,418632,eval_idx02,500.0,500
940,418632,eval_idx03,500.0,500
940,418632,eval_idx04,500.0,500
940,418632,eval_idx05,500.0,500
940,418632,eval_idx06,500.0,500
940,418632,eval_idx07,500.0,500
940,418632,eval_idx08,500.0,500
940,418632,eval_idx09,500.0,500
960,428632,eval_idx00,500.0,500
960,428632,eval_idx01,500.0,500
960,428632,eval_idx02,500.0,500
960,428632,eval_idx03,500.0,500
960,428632,eval_idx04,500.0,500
960,428632,eval_idx05,500.0,500
960,428632,eval_idx06,500.0,500
960,428632,eval_idx07,500.0,500
960,428632,eval_idx08,500.0,500
960,428632,eval_idx09,500.0,500
980,438632,eval_idx00,500.0,500
980,438632,eval_idx01,500.0,500
980,438632,eval_idx02,500.0,500
980,438632,eval_idx03,500.0,500
980,438632,eval_idx04,500.0,500
980,438632,eval_idx05,500.0,500
980,438632,eval_idx06,500.0,500
980,438632,eval_idx07,500.0,500
980,438632,eval_idx08,500.0,500
980,438632,eval_idx09,500.0,500
1000,448632,eval_idx00,500.0,500
1000,448632,eval_idx01,500.0,500
1000,448632,eval_idx02,500.0,500
1000,448632,eval_idx03,500.0,500
1000,448632,eval_idx04,500.0,500
1000,448632,eval_idx05,500.0,500
1000,448632,eval_idx06,500.0,500
1000,448632,eval_idx07,500.0,500
1000,448632,eval_idx08,500.0,500
1000,448632,eval_idx09,500.0,500
1020,458632,eval_idx00,500.0,500
1020,458632,eval_idx01,500.0,500
1020,458632,eval_idx02,500.0,500
1020,458632,eval_idx03,500.0,500
1020,458632,eval_idx04,500.0,500
1020,458632,eval_idx05,500.0,500
1020,458632,eval_idx06,500.0,500
