episode,global_step,sub_run_index,returns,episode_length
1360,149480,eval_idx06,239.0,239
1360,149480,eval_idx07,243.0,243
1360,149480,eval_idx08,478.0,478
1360,149480,eval_idx09,264.0,264
1380,154274,eval_idx00,169.0,169
1380,154274,eval_idx01,199.0,199
1380,154274,eval_idx02,201.0,201
1380,154274,eval_idx03,187.0,187
1380,154274,eval_idx04,250.0,250
1380,154274,eval_idx05,183.0,183
1380,154274,eval_idx06,173.0,173
1380,154274,eval_idx07,258.0,258
1380,154274,eval_idx08,187.0,187
1380,154274,eval_idx09,311.0,311
1400,157154,eval_idx00,101.0,101
1400,157154,eval_idx01,138.0,138
1400,157154,eval_idx02,124.0,124
1400,157154,eval_idx03,105.0,105
1400,157154,eval_idx04,99.0,99
1400,157154,eval_idx05,112.0,112
1400,157154,eval_idx06,108.0,108
1400,157154,eval_idx07,112.0,112
1400,157154,eval_idx08,122.0,122
1400,157154,eval_idx09,123.0,123
1420,159481,eval_idx00,100.0,100
1420,159481,eval_idx01,138.0,138
1420,159481,eval_idx02,125.0,125
1420,159481,eval_idx03,113.0,113
1420,159481,eval_idx04,110.0,110
1420,159481,eval_idx05,112.0,112
1420,159481,eval_idx06,114.0,114
1420,159481,eval_idx07,115.0,115
1420,159481,eval_idx08,123.0,123
1420,159481,eval_idx09,115.0,115
1440,161785,eval_idx00,102.0,102
1440,161785,eval_idx01,137.0,137
1440,161785,eval_idx02,127.0,127
1440,161785,eval_idx03,112.0,112
1440,161785,eval_idx04,115.0,115
1440,161785,eval_idx05,116.0,116
1440,161785,eval_idx06,110.0,110
1440,161785,eval_idx07,117.0,117
1440,161785,eval_idx08,125.0,125
1440,161785,eval_idx09,116.0,116
1460,164101,eval_idx00,107.0,107
1460,164101,eval_idx01,137.0,137
1460,164101,eval_idx02,131.0,131
1460,164101,eval_idx03,102.0,102
1460,164101,eval_idx04,110.0,110
1460,164101,eval_idx05,115.0,115
1460,164101,eval_idx06,108.0,108
1460,164101,eval_idx07,112.0,112
1460,164101,eval_idx08,119.0,119
1460,164101,eval_idx09,112.0,112
1480,166575,eval_idx00,120.0,120
1480,166575,eval_idx01,143.0,143
1480,166575,eval_idx02,146.0,146
1480,166575,eval_idx03,123.0,123
1480,166575,eval_idx04,120.0,120
1480,166575,eval_idx05,124.0,124
1480,166575,eval_idx06,121.0,121
1480,166575,eval_idx07,134.0,134
1480,166575,eval_idx08,131.0,131
1480,166575,eval_idx09,197.0,197
1500,169834,eval_idx00,139.0,139
1500,169834,eval_idx01,241.0,241
1500,169834,eval_idx02,231.0,231
1500,169834,eval_idx03,138.0,138
1500,169834,eval_idx04,207.0,207
1500,169834,eval_idx05,146.0,146
1500,169834,eval_idx06,156.0,156
1500,169834,eval_idx07,222.0,222
1500,169834,eval_idx08,229.0,229
1500,169834,eval_idx09,218.0,218
1520,173930,eval_idx00,217.0,217
1520,173930,eval_idx01,259.0,259
1520,173930,eval_idx02,239.0,239
1520,173930,eval_idx03,222.0,222
1520,173930,eval_idx04,220.0,220
1520,173930,eval_idx05,231.0,231
1520,173930,eval_idx06,228.0,228
1520,173930,eval_idx07,235.0,235
